"Datum";"+A/84121509 [kW]";"Status";
"06.01.2024 04:15:00";0,783;"namìøená data OK";
"06.01.2024 04:30:00";0,169;"namìøená data OK";
"06.01.2024 04:45:00";0,148;"namìøená data OK";
"06.01.2024 05:00:00";0,142;"namìøená data OK";
"06.01.2024 05:15:00";0,145;"namìøená data OK";
"06.01.2024 05:30:00";0,143;"namìøená data OK";
"06.01.2024 05:45:00";0,143;"namìøená data OK";
"06.01.2024 06:00:00";0,146;"namìøená data OK";
"06.01.2024 06:15:00";0,141;"namìøená data OK";
"06.01.2024 06:30:00";1,923;"namìøená data OK";
"06.01.2024 06:45:00";2,919;"namìøená data OK";
"06.01.2024 07:00:00";3,241;"namìøená data OK";
"06.01.2024 07:15:00";2,921;"namìøená data OK";
"06.01.2024 07:30:00";2,963;"namìøená data OK";
"06.01.2024 07:45:00";2,273;"namìøená data OK";
"06.01.2024 08:00:00";2,076;"namìøená data OK";
"06.01.2024 08:15:00";2,027;"namìøená data OK";
"06.01.2024 08:30:00";2,065;"namìøená data OK";
"06.01.2024 08:45:00";2,007;"namìøená data OK";
"06.01.2024 09:00:00";2,253;"namìøená data OK";
"06.01.2024 09:15:00";2,108;"namìøená data OK";
"06.01.2024 09:30:00";1,922;"namìøená data OK";
"06.01.2024 09:45:00";1,145;"namìøená data OK";
"06.01.2024 10:00:00";0,738;"namìøená data OK";
"06.01.2024 10:15:00";2,201;"namìøená data OK";
"06.01.2024 10:30:00";1,277;"namìøená data OK";
"06.01.2024 10:45:00";0,599;"namìøená data OK";
"06.01.2024 11:00:00";1,481;"namìøená data OK";
"06.01.2024 11:15:00";0,008;"namìøená data OK";
"06.01.2024 11:30:00";0,001;"namìøená data OK";
"06.01.2024 11:45:00";1,304;"namìøená data OK";
"06.01.2024 12:00:00";1,453;"namìøená data OK";
"06.01.2024 12:15:00";1,396;"namìøená data OK";
"06.01.2024 12:30:00";1,87;"namìøená data OK";
"06.01.2024 12:45:00";1,643;"namìøená data OK";
"06.01.2024 13:00:00";0,975;"namìøená data OK";
"06.01.2024 13:15:00";0,006;"namìøená data OK";
"06.01.2024 13:30:00";0,014;"namìøená data OK";
"06.01.2024 13:45:00";0,016;"namìøená data OK";
"06.01.2024 14:00:00";0;"namìøená data OK";
"06.01.2024 14:15:00";0;"namìøená data OK";
"06.01.2024 14:30:00";0,345;"namìøená data OK";
"06.01.2024 14:45:00";1,166;"namìøená data OK";
"06.01.2024 15:00:00";0,928;"namìøená data OK";
"06.01.2024 15:15:00";0,762;"namìøená data OK";
"06.01.2024 15:30:00";1,658;"namìøená data OK";
"06.01.2024 15:45:00";2,078;"namìøená data OK";
"06.01.2024 16:00:00";2,159;"namìøená data OK";
"06.01.2024 16:15:00";2,439;"namìøená data OK";
"06.01.2024 16:30:00";2,351;"namìøená data OK";
"06.01.2024 16:45:00";2,386;"namìøená data OK";
"06.01.2024 17:00:00";1,858;"namìøená data OK";
"06.01.2024 17:15:00";4,356;"namìøená data OK";
"06.01.2024 17:30:00";4,673;"namìøená data OK";
"06.01.2024 17:45:00";4,923;"namìøená data OK";
"06.01.2024 18:00:00";3,746;"namìøená data OK";
"06.01.2024 18:15:00";3,886;"namìøená data OK";
"06.01.2024 18:30:00";4,926;"namìøená data OK";
"06.01.2024 18:45:00";5,01;"namìøená data OK";
"06.01.2024 19:00:00";5,378;"namìøená data OK";
"06.01.2024 19:15:00";5,902;"namìøená data OK";
"06.01.2024 19:30:00";5,811;"namìøená data OK";
"06.01.2024 19:45:00";3,242;"namìøená data OK";
"06.01.2024 20:00:00";2,158;"namìøená data OK";
"06.01.2024 20:15:00";1,971;"namìøená data OK";
"06.01.2024 20:30:00";0,173;"namìøená data OK";
"06.01.2024 20:45:00";0,836;"namìøená data OK";
"06.01.2024 21:00:00";1,116;"namìøená data OK";
"06.01.2024 21:15:00";1,31;"namìøená data OK";
"06.01.2024 21:30:00";0,929;"namìøená data OK";
"06.01.2024 21:45:00";0,947;"namìøená data OK";
"06.01.2024 22:00:00";1,035;"namìøená data OK";
"06.01.2024 22:15:00";0,705;"namìøená data OK";
"06.01.2024 22:30:00";0,446;"namìøená data OK";
"06.01.2024 22:45:00";0,345;"namìøená data OK";
"06.01.2024 23:00:00";0,272;"namìøená data OK";
"06.01.2024 23:15:00";0,353;"namìøená data OK";
"06.01.2024 23:30:00";0,285;"namìøená data OK";
"06.01.2024 23:45:00";0,277;"namìøená data OK";
"06.01.2024 24:00:00";0,244;"namìøená data OK";
"07.01.2024 00:15:00";0,222;"namìøená data OK";
"07.01.2024 00:30:00";0,217;"namìøená data OK";
"07.01.2024 00:45:00";0,157;"namìøená data OK";
"07.01.2024 01:00:00";0,206;"namìøená data OK";
"07.01.2024 01:15:00";0,363;"namìøená data OK";
"07.01.2024 01:30:00";0,178;"namìøená data OK";
"07.01.2024 01:45:00";0,152;"namìøená data OK";
"07.01.2024 02:00:00";0,137;"namìøená data OK";
"07.01.2024 02:15:00";0,152;"namìøená data OK";
"07.01.2024 02:30:00";0,133;"namìøená data OK";
"07.01.2024 02:45:00";0,205;"namìøená data OK";
"07.01.2024 03:00:00";0,385;"namìøená data OK";
"07.01.2024 03:15:00";0,149;"namìøená data OK";
"07.01.2024 03:30:00";0,631;"namìøená data OK";
"07.01.2024 03:45:00";0,319;"namìøená data OK";
"07.01.2024 04:00:00";0,131;"namìøená data OK";
"07.01.2024 04:15:00";0,588;"namìøená data OK";
"07.01.2024 04:30:00";0,162;"namìøená data OK";
"07.01.2024 04:45:00";0,257;"namìøená data OK";
"07.01.2024 05:00:00";0,449;"namìøená data OK";
"07.01.2024 05:15:00";0,151;"namìøená data OK";
"07.01.2024 05:30:00";0,124;"namìøená data OK";
"07.01.2024 05:45:00";0,181;"namìøená data OK";
"07.01.2024 06:00:00";0,239;"namìøená data OK";
"07.01.2024 06:15:00";0,338;"namìøená data OK";
"07.01.2024 06:30:00";1,948;"namìøená data OK";
"07.01.2024 06:45:00";2,857;"namìøená data OK";
"07.01.2024 07:00:00";3,113;"namìøená data OK";
"07.01.2024 07:15:00";2,957;"namìøená data OK";
"07.01.2024 07:30:00";2,986;"namìøená data OK";
"07.01.2024 07:45:00";3,27;"namìøená data OK";
"07.01.2024 08:00:00";2,801;"namìøená data OK";
"07.01.2024 08:15:00";3,064;"namìøená data OK";
"07.01.2024 08:30:00";3,036;"namìøená data OK";
"07.01.2024 08:45:00";2,953;"namìøená data OK";
"07.01.2024 09:00:00";3,147;"namìøená data OK";
"07.01.2024 09:15:00";2,13;"namìøená data OK";
"07.01.2024 09:30:00";3,268;"namìøená data OK";
"07.01.2024 09:45:00";2,349;"namìøená data OK";
"07.01.2024 10:00:00";2,747;"namìøená data OK";
"07.01.2024 10:15:00";2,383;"namìøená data OK";
"07.01.2024 10:30:00";1,194;"namìøená data OK";
"07.01.2024 10:45:00";0,123;"namìøená data OK";
"07.01.2024 11:00:00";0,001;"namìøená data OK";
"07.01.2024 11:15:00";0,194;"namìøená data OK";
"07.01.2024 11:30:00";0,138;"namìøená data OK";
"07.01.2024 11:45:00";0,461;"namìøená data OK";
"07.01.2024 12:00:00";1,232;"namìøená data OK";
"07.01.2024 12:15:00";1,469;"namìøená data OK";
"07.01.2024 12:30:00";1,481;"namìøená data OK";
"07.01.2024 12:45:00";2,374;"namìøená data OK";
"07.01.2024 13:00:00";3,321;"namìøená data OK";
"07.01.2024 13:15:00";2,327;"namìøená data OK";
"07.01.2024 13:30:00";2,015;"namìøená data OK";
"07.01.2024 13:45:00";0,407;"namìøená data OK";
"07.01.2024 14:00:00";0,078;"namìøená data OK";
"07.01.2024 14:15:00";0,012;"namìøená data OK";
"07.01.2024 14:30:00";0,025;"namìøená data OK";
"07.01.2024 14:45:00";0,013;"namìøená data OK";
"07.01.2024 15:00:00";0,039;"namìøená data OK";
"07.01.2024 15:15:00";0,081;"namìøená data OK";
"07.01.2024 15:30:00";1,862;"namìøená data OK";
"07.01.2024 15:45:00";2,804;"namìøená data OK";
"07.01.2024 16:00:00";2,782;"namìøená data OK";
"07.01.2024 16:15:00";2,38;"namìøená data OK";
"07.01.2024 16:30:00";2,379;"namìøená data OK";
"07.01.2024 16:45:00";2,859;"namìøená data OK";
"07.01.2024 17:00:00";4,574;"namìøená data OK";
"07.01.2024 17:15:00";4,225;"namìøená data OK";
"07.01.2024 17:30:00";3,865;"namìøená data OK";
"07.01.2024 17:45:00";4,335;"namìøená data OK";
"07.01.2024 18:00:00";4,407;"namìøená data OK";
"07.01.2024 18:15:00";4,088;"namìøená data OK";
"07.01.2024 18:30:00";4,925;"namìøená data OK";
"07.01.2024 18:45:00";5,422;"namìøená data OK";
"07.01.2024 19:00:00";3,926;"namìøená data OK";
"07.01.2024 19:15:00";2,03;"namìøená data OK";
"07.01.2024 19:30:00";3,441;"namìøená data OK";
"07.01.2024 19:45:00";4,197;"namìøená data OK";
"07.01.2024 20:00:00";4,128;"namìøená data OK";
"07.01.2024 20:15:00";1,916;"namìøená data OK";
"07.01.2024 20:30:00";0,722;"namìøená data OK";
"07.01.2024 20:45:00";0,359;"namìøená data OK";
"07.01.2024 21:00:00";0,188;"namìøená data OK";
"07.01.2024 21:15:00";0,248;"namìøená data OK";
"07.01.2024 21:30:00";0,452;"namìøená data OK";
"07.01.2024 21:45:00";0,408;"namìøená data OK";
"07.01.2024 22:00:00";0,298;"namìøená data OK";
"07.01.2024 22:15:00";0,329;"namìøená data OK";
"07.01.2024 22:30:00";0,285;"namìøená data OK";
"07.01.2024 22:45:00";0,311;"namìøená data OK";
"07.01.2024 23:00:00";0,284;"namìøená data OK";
"07.01.2024 23:15:00";0,297;"namìøená data OK";
"07.01.2024 23:30:00";0,284;"namìøená data OK";
"07.01.2024 23:45:00";0,305;"namìøená data OK";
"07.01.2024 24:00:00";0,293;"namìøená data OK";
"08.01.2024 00:15:00";0,341;"namìøená data OK";
"08.01.2024 00:30:00";0,344;"namìøená data OK";
"08.01.2024 00:45:00";0,517;"namìøená data OK";
"08.01.2024 01:00:00";0,28;"namìøená data OK";
"08.01.2024 01:15:00";0,175;"namìøená data OK";
"08.01.2024 01:30:00";0,408;"namìøená data OK";
"08.01.2024 01:45:00";0,55;"namìøená data OK";
"08.01.2024 02:00:00";0,525;"namìøená data OK";
"08.01.2024 02:15:00";0,157;"namìøená data OK";
"08.01.2024 02:30:00";0,147;"namìøená data OK";
"08.01.2024 02:45:00";0,153;"namìøená data OK";
"08.01.2024 03:00:00";0,142;"namìøená data OK";
"08.01.2024 03:15:00";0,148;"namìøená data OK";
"08.01.2024 03:30:00";0,144;"namìøená data OK";
"08.01.2024 03:45:00";0,147;"namìøená data OK";
"08.01.2024 04:00:00";0,144;"namìøená data OK";
"08.01.2024 04:15:00";0,147;"namìøená data OK";
"08.01.2024 04:30:00";0,144;"namìøená data OK";
"08.01.2024 04:45:00";0,356;"namìøená data OK";
"08.01.2024 05:00:00";0,418;"namìøená data OK";
"08.01.2024 05:15:00";0,145;"namìøená data OK";
"08.01.2024 05:30:00";0,324;"namìøená data OK";
"08.01.2024 05:45:00";0,258;"namìøená data OK";
"08.01.2024 06:00:00";0,307;"namìøená data OK";
"08.01.2024 06:15:00";0,622;"namìøená data OK";
"08.01.2024 06:30:00";2,141;"namìøená data OK";
"08.01.2024 06:45:00";2,864;"namìøená data OK";
"08.01.2024 07:00:00";3,146;"namìøená data OK";
"08.01.2024 07:15:00";3,292;"namìøená data OK";
"08.01.2024 07:30:00";2,796;"namìøená data OK";
"08.01.2024 07:45:00";2,889;"namìøená data OK";
"08.01.2024 08:00:00";3,8;"namìøená data OK";
"08.01.2024 08:15:00";2,739;"namìøená data OK";
"08.01.2024 08:30:00";2,975;"namìøená data OK";
"08.01.2024 08:45:00";3,176;"namìøená data OK";
"08.01.2024 09:00:00";3,152;"namìøená data OK";
"08.01.2024 09:15:00";2,421;"namìøená data OK";
"08.01.2024 09:30:00";2,057;"namìøená data OK";
"08.01.2024 09:45:00";2,397;"namìøená data OK";
"08.01.2024 10:00:00";1,841;"namìøená data OK";
"08.01.2024 10:15:00";0,412;"namìøená data OK";
"08.01.2024 10:30:00";0,417;"namìøená data OK";
"08.01.2024 10:45:00";0,406;"namìøená data OK";
"08.01.2024 11:00:00";0,422;"namìøená data OK";
"08.01.2024 11:15:00";0,39;"namìøená data OK";
"08.01.2024 11:30:00";0,446;"namìøená data OK";
"08.01.2024 11:45:00";0,374;"namìøená data OK";
"08.01.2024 12:00:00";0,722;"namìøená data OK";
"08.01.2024 12:15:00";4,365;"namìøená data OK";
"08.01.2024 12:30:00";2,189;"namìøená data OK";
"08.01.2024 12:45:00";1,661;"namìøená data OK";
"08.01.2024 13:00:00";2,012;"namìøená data OK";
"08.01.2024 13:15:00";1,621;"namìøená data OK";
"08.01.2024 13:30:00";0,065;"namìøená data OK";
"08.01.2024 13:45:00";0;"namìøená data OK";
"08.01.2024 14:00:00";0,007;"namìøená data OK";
"08.01.2024 14:15:00";0,069;"namìøená data OK";
"08.01.2024 14:30:00";0,066;"namìøená data OK";
"08.01.2024 14:45:00";0,08;"namìøená data OK";
"08.01.2024 15:00:00";0,256;"namìøená data OK";
"08.01.2024 15:15:00";0,563;"namìøená data OK";
"08.01.2024 15:30:00";0,955;"namìøená data OK";
"08.01.2024 15:45:00";0,267;"namìøená data OK";
"08.01.2024 16:00:00";0,137;"namìøená data OK";
"08.01.2024 16:15:00";0,451;"namìøená data OK";
"08.01.2024 16:30:00";1,968;"namìøená data OK";
"08.01.2024 16:45:00";2,365;"namìøená data OK";
"08.01.2024 17:00:00";2,612;"namìøená data OK";
"08.01.2024 17:15:00";5,872;"namìøená data OK";
"08.01.2024 17:30:00";5,604;"namìøená data OK";
"08.01.2024 17:45:00";5,449;"namìøená data OK";
"08.01.2024 18:00:00";4,444;"namìøená data OK";
"08.01.2024 18:15:00";4,233;"namìøená data OK";
"08.01.2024 18:30:00";4,77;"namìøená data OK";
"08.01.2024 18:45:00";3,619;"namìøená data OK";
"08.01.2024 19:00:00";1,341;"namìøená data OK";
"08.01.2024 19:15:00";1,597;"namìøená data OK";
"08.01.2024 19:30:00";0,907;"namìøená data OK";
"08.01.2024 19:45:00";0,641;"namìøená data OK";
"08.01.2024 20:00:00";3,516;"namìøená data OK";
"08.01.2024 20:15:00";0,308;"namìøená data OK";
"08.01.2024 20:30:00";0,329;"namìøená data OK";
"08.01.2024 20:45:00";0,204;"namìøená data OK";
"08.01.2024 21:00:00";0,504;"namìøená data OK";
"08.01.2024 21:15:00";0,805;"namìøená data OK";
"08.01.2024 21:30:00";0,422;"namìøená data OK";
"08.01.2024 21:45:00";0,42;"namìøená data OK";
"08.01.2024 22:00:00";0,575;"namìøená data OK";
"08.01.2024 22:15:00";0,901;"namìøená data OK";
"08.01.2024 22:30:00";1,356;"namìøená data OK";
"08.01.2024 22:45:00";1,258;"namìøená data OK";
"08.01.2024 23:00:00";0,932;"namìøená data OK";
"08.01.2024 23:15:00";0,972;"namìøená data OK";
"08.01.2024 23:30:00";0,45;"namìøená data OK";
"08.01.2024 23:45:00";0,211;"namìøená data OK";
"08.01.2024 24:00:00";0,128;"namìøená data OK";
"09.01.2024 00:15:00";0,145;"namìøená data OK";
"09.01.2024 00:30:00";0,136;"namìøená data OK";
"09.01.2024 00:45:00";0,137;"namìøená data OK";
"09.01.2024 01:00:00";0,571;"namìøená data OK";
"09.01.2024 01:15:00";0,206;"namìøená data OK";
"09.01.2024 01:30:00";0,15;"namìøená data OK";
"09.01.2024 01:45:00";0,266;"namìøená data OK";
"09.01.2024 02:00:00";1,028;"namìøená data OK";
"09.01.2024 02:15:00";0,58;"namìøená data OK";
"09.01.2024 02:30:00";0,163;"namìøená data OK";
"09.01.2024 02:45:00";0,114;"namìøená data OK";
"09.01.2024 03:00:00";0,251;"namìøená data OK";
"09.01.2024 03:15:00";0,374;"namìøená data OK";
"09.01.2024 03:30:00";0,736;"namìøená data OK";
"09.01.2024 03:45:00";0,239;"namìøená data OK";
"09.01.2024 04:00:00";0,463;"namìøená data OK";
"09.01.2024 04:15:00";1,114;"namìøená data OK";
"09.01.2024 04:30:00";1,004;"namìøená data OK";
"09.01.2024 04:45:00";1,717;"namìøená data OK";
"09.01.2024 05:00:00";1,701;"namìøená data OK";
"09.01.2024 05:15:00";0,922;"namìøená data OK";
"09.01.2024 05:30:00";0,115;"namìøená data OK";
"09.01.2024 05:45:00";0,159;"namìøená data OK";
"09.01.2024 06:00:00";0,435;"namìøená data OK";
"09.01.2024 06:15:00";0,506;"namìøená data OK";
"09.01.2024 06:30:00";3,386;"namìøená data OK";
"09.01.2024 06:45:00";2,898;"namìøená data OK";
"09.01.2024 07:00:00";3,057;"namìøená data OK";
"09.01.2024 07:15:00";3,322;"namìøená data OK";
"09.01.2024 07:30:00";3,019;"namìøená data OK";
"09.01.2024 07:45:00";2,797;"namìøená data OK";
"09.01.2024 08:00:00";1,998;"namìøená data OK";
"09.01.2024 08:15:00";3,268;"namìøená data OK";
"09.01.2024 08:30:00";3,064;"namìøená data OK";
"09.01.2024 08:45:00";1,373;"namìøená data OK";
"09.01.2024 09:00:00";1,819;"namìøená data OK";
"09.01.2024 09:15:00";1,045;"namìøená data OK";
"09.01.2024 09:30:00";0,504;"namìøená data OK";
"09.01.2024 09:45:00";0,166;"namìøená data OK";
"09.01.2024 10:00:00";0,139;"namìøená data OK";
"09.01.2024 10:15:00";0,121;"namìøená data OK";
"09.01.2024 10:30:00";0,105;"namìøená data OK";
"09.01.2024 10:45:00";0,029;"namìøená data OK";
"09.01.2024 11:00:00";0,018;"namìøená data OK";
"09.01.2024 11:15:00";0,016;"namìøená data OK";
"09.01.2024 11:30:00";0,014;"namìøená data OK";
"09.01.2024 11:45:00";0,19;"namìøená data OK";
"09.01.2024 12:00:00";0,868;"namìøená data OK";
"09.01.2024 12:15:00";0,589;"namìøená data OK";
"09.01.2024 12:30:00";0,164;"namìøená data OK";
"09.01.2024 12:45:00";0,187;"namìøená data OK";
"09.01.2024 13:00:00";0,003;"namìøená data OK";
"09.01.2024 13:15:00";0,013;"namìøená data OK";
"09.01.2024 13:30:00";0,053;"namìøená data OK";
"09.01.2024 13:45:00";0,013;"namìøená data OK";
"09.01.2024 14:00:00";0,004;"namìøená data OK";
"09.01.2024 14:15:00";0,047;"namìøená data OK";
"09.01.2024 14:30:00";0,021;"namìøená data OK";
"09.01.2024 14:45:00";0,063;"namìøená data OK";
"09.01.2024 15:00:00";0,016;"namìøená data OK";
"09.01.2024 15:15:00";0,109;"namìøená data OK";
"09.01.2024 15:30:00";1,179;"namìøená data OK";
"09.01.2024 15:45:00";2,003;"namìøená data OK";
"09.01.2024 16:00:00";1,155;"namìøená data OK";
"09.01.2024 16:15:00";2,425;"namìøená data OK";
"09.01.2024 16:30:00";2,873;"namìøená data OK";
"09.01.2024 16:45:00";2,247;"namìøená data OK";
"09.01.2024 17:00:00";3,413;"namìøená data OK";
"09.01.2024 17:15:00";5,302;"namìøená data OK";
"09.01.2024 17:30:00";4,502;"namìøená data OK";
"09.01.2024 17:45:00";1,566;"namìøená data OK";
"09.01.2024 18:00:00";0,887;"namìøená data OK";
"09.01.2024 18:15:00";1,14;"namìøená data OK";
"09.01.2024 18:30:00";2,245;"namìøená data OK";
"09.01.2024 18:45:00";0,427;"namìøená data OK";
"09.01.2024 19:00:00";0,262;"namìøená data OK";
"09.01.2024 19:15:00";3,045;"namìøená data OK";
"09.01.2024 19:30:00";3,976;"namìøená data OK";
"09.01.2024 19:45:00";3,783;"namìøená data OK";
"09.01.2024 20:00:00";3,56;"namìøená data OK";
"09.01.2024 20:15:00";0,413;"namìøená data OK";
"09.01.2024 20:30:00";0,18;"namìøená data OK";
"09.01.2024 20:45:00";0,226;"namìøená data OK";
"09.01.2024 21:00:00";0,36;"namìøená data OK";
"09.01.2024 21:15:00";0,215;"namìøená data OK";
"09.01.2024 21:30:00";0,543;"namìøená data OK";
"09.01.2024 21:45:00";0,77;"namìøená data OK";
"09.01.2024 22:00:00";0,523;"namìøená data OK";
"09.01.2024 22:15:00";0,191;"namìøená data OK";
"09.01.2024 22:30:00";0,215;"namìøená data OK";
"09.01.2024 22:45:00";0,239;"namìøená data OK";
"09.01.2024 23:00:00";0,258;"namìøená data OK";
"09.01.2024 23:15:00";0,226;"namìøená data OK";
"09.01.2024 23:30:00";0,627;"namìøená data OK";
"09.01.2024 23:45:00";0,401;"namìøená data OK";
"09.01.2024 24:00:00";0,213;"namìøená data OK";
"10.01.2024 00:15:00";0,125;"namìøená data OK";
"10.01.2024 00:30:00";0,176;"namìøená data OK";
"10.01.2024 00:45:00";0,127;"namìøená data OK";
